Year,Month,Day,Value
2018,11,5,68
2018,12,5,12
2018,1,6,90
2018,2,6,64
2018,3,6,84
2018,4,6,50
2018,5,6,8
2018,6,6,66
2018,7,6,63
2018,8,6,10
2018,9,6,67
2018,10,6,31
2018,11,6,7
2018,12,6,21
2018,1,7,27
2018,2,7,18
2018,3,7,76
2018,4,7,4
2018,5,7,72
2018,6,7,62
2018,7,7,56
2018,8,7,46
2018,9,7,87
2018,10,7,58
2018,11,7,4
2018,12,7,62
2018,1,8,91
2018,2,8,33
2018,3,8,44
2018,4,8,83
2018,5,8,1
2018,6,8,58
2018,7,8,86
2018,8,8,2
2018,9,8,21
2018,10,8,49
2018,11,8,46
2018,12,8,35
2018,1,9,44
2018,2,9,46
2018,3,9,98
2018,4,9,8
2018,5,9,42
2018,6,9,93
2018,7,9,65
2018,8,9,30
2018,9,9,55
2018,10,9,27
2018,11,9,37
2018,12,9,59
2018,1,10,91
2018,2,10,72
2018,3,10,49
2018,4,10,73
2018,5,10,61
2018,6,10,57
2018,7,10,2
2018,8,10,53
2018,9,10,71
2018,10,10,69
2018,11,10,64
2018,12,10,24
2018,1,11,76
2018,2,11,73
2018,3,11,40
2018,4,11,35
2018,5,11,42
2018,6,11,91
2018,7,11,81
2018,8,11,60
2018,9,11,31
2018,10,11,43
2018,11,11,6
2018,12,11,92
2018,1,12,91
2018,2,12,62
2018,3,12,92
2018,4,12,99
2018,5,12,31
2018,6,12,68
2018,7,12,99
2018,8,12,87
2018,9,12,14
2018,10,12,0
2018,11,12,3
2018,12,12,34
2018,1,13,65
2018,2,13,12
2018,3,13,27
2018,4,13,4
2018,5,13,36
2018,6,13,93
2018,7,13,43
2018,8,13,37
2018,9,13,29
2018,10,13,4
2018,11,13,86
2018,12,13,81
2018,1,14,25
2018,2,14,68
2018,3,14,7
2018,4,14,95
2018,5,14,34
2018,6,14,32
2018,7,14,59
2018,8,14,26
2018,9,14,46
2018,10,14,32
2018,11,14,54
2018,12,14,24
2018,1,15,21
2018,2,15,99
2018,3,15,3
2018,4,15,22
2018,5,15,17
2018,6,15,23
2018,7,15,16
2018,8,15,30
2018,9,15,29
2018,10,15,99
2018,11,15,53
2018,12,15,1
2018,1,16,2
2018,2,16,61
2018,3,16,96
2018,4,16,89
2018,5,16,40
2018,6,16,35
2018,7,16,68
2018,8,16,87
2018,9,16,37
2018,10,16,38
2018,11,16,65
2018,12,16,50
2018,1,17,67
2018,2,17,46
2018,3,17,43
2018,4,17,22
2018,5,17,37
2018,6,17,74
2018,7,17,11
2018,8,17,14
2018,9,17,96
2018,10,17,82
2018,11,17,86
2018,12,17,16
2018,1,18,53
2018,2,18,48
2018,3,18,24
2018,4,18,19
2018,5,18,18
2018,6,18,84
2018,7,18,86
2018,8,18,55
2018,9,18,83
2018,10,18,61
2018,11,18,80
2018,12,18,89
2018,1,19,26
2018,2,19,84
2018,3,19,47
2018,4,19,58
2018,5,19,80
2018,6,19,91
2018,7,19,36
2018,8,19,21
2018,9,19,14
2018,10,19,29
2018,11,19,9
2018,12,19,16
2018,1,20,58
2018,2,20,55
2018,3,20,18
2018,4,20,56
2018,5,20,27
2018,6,20,72
2018,7,20,82
2018,8,20,46
2018,9,20,48
2018,10,20,55
2018,11,20,97
2018,12,20,95
2018,1,21,1
2018,2,21,61
2018,3,21,17
2018,4,21,92
2018,5,21,32
2018,6,21,57
2018,7,21,84
2018,8,21,54
2018,9,21,29
2018,10,21,83
2018,11,21,53
2018,12,21,30
2018,1,22,97
2018,2,22,90
2018,3,22,72
2018,4,22,65
2018,5,22,60
2018,6,22,37
2018,7,22,42
2018,8,22,57
2018,9,22,81
2018,10,22,17
2018,11,22,52
2018,12,22,80
2018,1,23,46
2018,2,23,82
2018,3,23,33
2018,4,23,50
2018,5,23,89
2018,6,23,8
2018,7,23,13
2018,8,23,17
2018,9,23,33
2018,10,23,63
2018,11,23,11
2018,12,23,16
2018,1,24,30
2018,2,24,18
2018,3,24,59
2018,4,24,28
2018,5,24,27
2018,6,24,93
2018,7,24,16
2018,8,24,52
2018,9,24,47
2018,10,24,18
2018,11,24,54
2018,12,24,81
2018,1,25,58
2018,2,25,49
2018,3,25,67
2018,4,25,91
2018,5,25,43
2018,6,25,13
2018,7,25,87
2018,8,25,47
2018,9,25,80
2018,10,25,87
2018,11,25,62
2018,12,25,59
2018,1,26,12
2018,2,26,98
2018,3,26,56
2018,4,26,23
2018,5,26,73
2018,6,26,55
2018,7,26,43
2018,8,26,12
2018,9,26,69
2018,10,26,7
2018,11,26,96
2018,12,26,26
2018,1,27,56
2018,2,27,41
2018,3,27,15
2018,4,27,28
2018,5,27,85
2018,6,27,43
2018,7,27,4
2018,8,27,23
2018,9,27,30
2018,10,27,81
2018,11,27,64
2018,12,27,25
2018,1,28,93
2018,2,28,59
2018,3,28,59
2018,4,28,35
2018,5,28,7
2018,6,28,8
2018,7,28,66
2018,8,28,11
2018,9,28,25
2018,10,28,90
2018,11,28,99
2018,12,28,45
2018,1,29,82
2018,2,29,0
2018,3,29,36
2018,4,29,0
2018,5,29,62
2018,6,29,87
2018,7,29,9
2018,8,29,49
2018,9,29,9
2018,10,29,17
2018,11,29,24
2018,12,29,38
2018,1,30,42
2018,2,30,0
2018,3,30,49
2018,4,30,89
2018,5,30,60
2018,6,30,74
2018,7,30,6
2018,8,30,73
2018,9,30,13
2018,10,30,96
2018,11,30,65
2018,12,30,70
2018,1,31,62
2018,2,31,0
2018,3,31,14
2018,4,31,0
2018,5,31,91
2018,6,31,0
2018,7,31,83
2018,8,31,83
2018,9,31,0
2018,10,31,22
2018,11,31,0
2018,12,31,32
2019,1,1,0
2019,2,1,0
2019,3,1,0
2019,4,1,0
2019,5,1,0
2019,6,1,0
2019,7,1,0
2019,8,1,0
2019,9,1,0
2019,10,1,0
2019,11,1,0
2019,12,1,0
2019,1,2,43
2019,2,2,89
2019,3,2,52
2019,4,2,38
2019,5,2,14
2019,6,2,70
2019,7,2,63
2019,8,2,10
2019,9,2,16
2019,10,2,17
2019,11,2,97
2019,12,2,65
2019,1,3,34
2019,2,3,14
2019,3,3,17
2019,4,3,89
2019,5,3,48
2019,6,3,61
2019,7,3,32
2019,8,3,16
2019,9,3,69
2019,10,3,83
2019,11,3,51
2019,12,3,14
2019,1,4,92
2019,2,4,85
2019,3,4,66
2019,4,4,8
2019,5,4,39
2019,6,4,2
2019,7,4,73
2019,8,4,48
2019,9,4,50
2019,10,4,92
2019,11,4,97
2019,12,4,88
2019,1,5,9
2019,2,5,23
2019,3,5,52
2019,4,5,78
2019,5,5,58
2019,6,5,80
2019,7,5,0
2019,8,5,56
2019,9,5,84
2019,10,5,42
2019,11,5,93
2019,12,5,72
2019,1,6,89
2019,2,6,53
2019,3,6,16
2019,4,6,91
2019,5,6,63
2019,6,6,38
2019,7,6,76
2019,8,6,41
2019,9,6,80
2019,10,6,69
2019,11,6,88
2019,12,6,3
2019,1,7,71
2019,2,7,6
2019,3,7,93
2019,4,7,15
2019,5,7,36
2019,6,7,47
2019,7,7,16
2019,8,7,22
2019,9,7,6
2019,10,7,93
2019,11,7,21
2019,12,7,10
2019,1,8,86
2019,2,8,41
2019,3,8,33
2019,4,8,2
2019,5,8,3
2019,6,8,2
2019,7,8,56
2019,8,8,43
2019,9,8,95
2019,10,8,31
2019,11,8,76
2019,12,8,67
2019,1,9,1
2019,2,9,1
2019,3,9,64
2019,4,9,73
2019,5,9,37
2019,6,9,96
2019,7,9,83
2019,8,9,47
2019,9,9,59
2019,10,9,56
2019,11,9,41
2019,12,9,28
2019,1,10,71
2019,2,10,31
2019,3,10,90
2019,4,10,63
2019,5,10,20
2019,6,10,49
2019,7,10,15
2019,8,10,35
2019,9,10,97
2019,10,10,58
2019,11,10,32
2019,12,10,66
2019,1,11,7
2019,2,11,80
2019,3,11,69
2019,4,11,28
2019,5,11,72
2019,6,11,11
2019,7,11,96
2019,8,11,34
2019,9,11,92
2019,10,11,45
2019,11,11,18
2019,12,11,91
2019,1,12,74
2019,2,12,91
2019,3,12,82
2019,4,12,30
2019,5,12,40
2019,6,12,97
2019,7,12,88
2019,8,12,90
2019,9,12,47
2019,10,12,0
2019,11,12,67
2019,12,12,42
2019,1,13,52
2019,2,13,94
2019,3,13,83
2019,4,13,72
2019,5,13,53
2019,6,13,39
2019,7,13,48
2019,8,13,34
2019,9,13,91
2019,10,13,98
2019,11,13,47
2019,12,13,44
2019,1,14,74
2019,2,14,40
2019,3,14,56
2019,4,14,68
2019,5,14,91
2019,6,14,34
2019,7,14,21
2019,8,14,41
2019,9,14,29
2019,10,14,3
2019,11,14,8
2019,12,14,1
2019,1,15,67
2019,2,15,6
2019,3,15,26
2019,4,15,88
2019,5,15,72
2019,6,15,72
2019,7,15,31
2019,8,15,70
2019,9,15,76
2019,10,15,58
2019,11,15,15
2019,12,15,33
2019,1,16,14
2019,2,16,65
2019,3,16,53
2019,4,16,40
2019,5,16,48
2019,6,16,49
2019,7,16,39
2019,8,16,64
2019,9,16,57
2019,10,16,25
2019,11,16,36
2019,12,16,71
2019,1,17,37
2019,2,17,8
2019,3,17,5
2019,4,17,66
2019,5,17,91
2019,6,17,9
2019,7,17,12
2019,8,17,43
2019,9,17,56
2019,10,17,31
2019,11,17,1
2019,12,17,30
2019,1,18,89
2019,2,18,54
2019,3,18,81
2019,4,18,33
2019,5,18,46
2019,6,18,43
2019,7,18,78
2019,8,18,61
2019,9,18,17
2019,10,18,28
2019,11,18,47
2019,12,18,63
2019,1,19,94
2019,2,19,78
2019,3,19,32
2019,4,19,55
2019,5,19,9
2019,6,19,63
2019,7,19,26
2019,8,19,38
2019,9,19,4
2019,10,19,95
2019,11,19,67
2019,12,19,61
2019,1,20,71
2019,2,20,70
2019,3,20,98
2019,4,20,86
2019,5,20,35
2019,6,20,45
2019,7,20,22
2019,8,20,83
2019,9,20,60
2019,10,20,7
2019,11,20,48
2019,12,20,57
2019,1,21,51
2019,2,21,65
2019,3,21,23
2019,4,21,17
2019,5,21,45
2019,6,21,39
2019,7,21,52
2019,8,21,46
2019,9,21,2
2019,10,21,81
2019,11,21,29
2019,12,21,53
2019,1,22,94
2019,2,22,69
2019,3,22,96
2019,4,22,33
2019,5,22,33
2019,6,22,61
2019,7,22,0
2019,8,22,0
2019,9,22,83
2019,10,22,58
2019,11,22,28
2019,12,22,39
2019,1,23,73
2019,2,23,55
2019,3,23,73
2019,4,23,85
2019,5,23,41
2019,6,23,15
2019,7,23,85
2019,8,23,47
2019,9,23,22
2019,10,23,70
2019,11,23,68
2019,12,23,53
2019,1,24,78
2019,2,24,94
2019,3,24,11
2019,4,24,66
2019,5,24,46
2019,6,24,7
2019,7,24,50
2019,8,24,20
2019,9,24,98
2019,10,24,35
2019,11,24,0
2019,12,24,99
2019,1,25,68
2019,2,25,48
2019,3,25,70
2019,4,25,95
2019,5,25,71
2019,6,25,84
2019,7,25,22
2019,8,25,79
2019,9,25,64
2019,10,25,36
2019,11,25,20
2019,12,25,28
2019,1,26,24
2019,2,26,51
2019,3,26,50
2019,4,26,73
2019,5,26,75
2019,6,26,12
2019,7,26,60
2019,8,26,82
2019,9,26,8
2019,10,26,54
2019,11,26,38
2019,12,26,21
2019,1,27,36
2019,2,27,32
2019,3,27,54
2019,4,27,98
2019,5,27,58
2019,6,27,28
2019,7,27,76
2019,8,27,76
2019,9,27,14
2019,10,27,63
2019,11,27,36
2019,12,27,66
2019,1,28,64
2019,2,28,71
2019,3,28,33
2019,4,28,13
2019,5,28,17
2019,6,28,94
2019,7,28,12
2019,8,28,69
2019,9,28,38
2019,10,28,35
2019,11,28,96
2019,12,28,88
2019,1,29,12
2019,2,29,0
2019,3,29,32
2019,4,29,3
2019,5,29,58
2019,6,29,41
2019,7,29,78
2019,8,29,59
2019,9,29,64
2019,10,29,60
2019,11,29,68
2019,12,29,57
2019,1,30,69
2019,2,30,0
2019,3,30,25
2019,4,30,78
2019,5,30,42
2019,6,30,83
2019,7,30,97
2019,8,30,88
2019,9,30,31
2019,10,30,20
2019,11,30,9
2019,12,30,82
2019,1,31,86
2019,2,31,0
2019,3,31,6
2019,4,31,0
2019,5,31,45
2019,6,31,0
2019,7,31,48
2019,8,31,23
2019,9,31,0
2019,10,31,78
2019,11,31,0
2019,12,31,39
2020,1,1,0
2020,2,1,0
2020,3,1,0
2020,4,1,0
2020,5,1,0
2020,6,1,0
2020,7,1,0
2020,8,1,0
2020,9,1,0
2020,10,1,0
2020,11,1,0
2020,12,1,0
2020,1,2,3
2020,2,2,67
2020,3,2,67
2020,4,2,81
2020,5,2,60
2020,6,2,9
2020,7,2,12
2020,8,2,37
2020,9,2,86
2020,10,2,94
2020,11,2,59
2020,12,2,37
2020,1,3,80
2020,2,3,44
2020,3,3,0
2020,4,3,82
2020,5,3,92
2020,6,3,28
2020,7,3,61
2020,8,3,44
2020,9,3,55
2020,10,3,78
2020,11,3,71
2020,12,3,24
2020,1,4,42
2020,2,4,68
2020,3,4,59
2020,4,4,84
2020,5,4,22
2020,6,4,18
2020,7,4,36
2020,8,4,81
2020,9,4,0
2020,10,4,25
2020,11,4,1
2020,12,4,69
2020,1,5,26
2020,2,5,32
2020,3,5,87
2020,4,5,74
2020,5,5,68
2020,6,5,6
2020,7,5,99
2020,8,5,88
2020,9,5,52
2020,10,5,27
2020,11,5,88
2020,12,5,94
2020,1,6,53
2020,2,6,26
2020,3,6,35
2020,4,6,20
2020,5,6,84
2020,6,6,28
2020,7,6,57
2020,8,6,33
2020,9,6,43
2020,10,6,75
2020,11,6,73
2020,12,6,92
2020,1,7,10
2020,2,7,71
2020,3,7,94
2020,4,7,2
2020,5,7,58
2020,6,7,56
2020,7,7,98
2020,8,7,89
2020,9,7,83
2020,10,7,9
2020,11,7,67
2020,12,7,95
2020,1,8,93
2020,2,8,23
2020,3,8,23
2020,4,8,6
2020,5,8,10
2020,6,8,39
2020,7,8,74
2020,8,8,18
2020,9,8,29
2020,10,8,45
2020,11,8,31
2020,12,8,86
2020,1,9,54
2020,2,9,3
2020,3,9,92
2020,4,9,7
2020,5,9,50
2020,6,9,41
2020,7,9,64
2020,8,9,49
2020,9,9,74
2020,10,9,13
2020,11,9,65
2020,12,9,15
2020,1,10,26
2020,2,10,73
2020,3,10,78
2020,4,10,60
2020,5,10,48
2020,6,10,10
2020,7,10,27
2020,8,10,45
2020,9,10,73
2020,10,10,91
2020,11,10,22
2020,12,10,85
2020,1,11,94
2020,2,11,3
2020,3,11,40
2020,4,11,86
2020,5,11,96
2020,6,11,43
2020,7,11,15
2020,8,11,24
2020,9,11,16
2020,10,11,41
2020,11,11,41
2020,12,11,26
2020,1,12,53
2020,2,12,4
2020,3,12,18
2020,4,12,0
2020,5,12,28
2020,6,12,0
2020,7,12,95
2020,8,12,43
2020,9,12,44
2020,10,12,97
2020,11,12,69
2020,12,12,58
2020,1,13,74
2020,2,13,61
2020,3,13,85
2020,4,13,42
2020,5,13,39
2020,6,13,64
2020,7,13,60
2020,8,13,27
2020,9,13,37
2020,10,13,9
2020,11,13,92
2020,12,13,69
2020,1,14,81
2020,2,14,6
2020,3,14,6
2020,4,14,37
2020,5,14,90
2020,6,14,84
2020,7,14,12
2020,8,14,46
2020,9,14,99
2020,10,14,96
2020,11,14,33
2020,12,14,15
2020,1,15,72
2020,2,15,53
2020,3,15,30
2020,4,15,58
2020,5,15,23
2020,6,15,24
2020,7,15,95
2020,8,15,94
2020,9,15,51
2020,10,15,94
2020,11,15,43
2020,12,15,54
2020,1,16,0
2020,2,16,76
2020,3,16,38
2020,4,16,73
2020,5,16,52
2020,6,16,51
2020,7,16,80
2020,8,16,20
2020,9,16,88
2020,10,16,19
2020,11,16,5
2020,12,16,62
2020,1,17,91
2020,2,17,64
2020,3,17,1
2020,4,17,35
2020,5,17,69
2020,6,17,41
2020,7,17,65
2020,8,17,24
2020,9,17,79
2020,10,17,3
2020,11,17,49
2020,12,17,31
2020,1,18,22
2020,2,18,79
2020,3,18,70
2020,4,18,79
2020,5,18,84
2020,6,18,84
2020,7,18,93
2020,8,18,33
2020,9,18,74
2020,10,18,23
2020,11,18,47
2020,12,18,26
2020,1,19,48
2020,2,19,67
2020,3,19,16
2020,4,19,36
2020,5,19,49
2020,6,19,78
2020,7,19,61
2020,8,19,54
2020,9,19,59
2020,10,19,91
2020,11,19,29
2020,12,19,75
2020,1,20,0
2020,2,20,51
2020,3,20,59
2020,4,20,5
2020,5,20,92
2020,6,20,4
2020,7,20,99
2020,8,20,43
2020,9,20,41
2020,10,20,57
2020,11,20,36
2020,12,20,6
2020,1,21,33
2020,2,21,51
2020,3,21,3
2020,4,21,94
2020,5,21,74
2020,6,21,56
2020,7,21,95
2020,8,21,40
2020,9,21,72
2020,10,21,83
2020,11,21,26
2020,12,21,79
2020,1,22,40
2020,2,22,75
2020,3,22,29
2020,4,22,28
2020,5,22,0
2020,6,22,72
2020,7,22,44
2020,8,22,1
2020,9,22,87
2020,10,22,74
2020,11,22,9
2020,12,22,0
2020,1,23,96
2020,2,23,73
2020,3,23,51
2020,4,23,23
2020,5,23,68
2020,6,23,16
2020,7,23,20
2020,8,23,52
2020,9,23,42
2020,10,23,13
2020,11,23,4
2020,12,23,19
2020,1,24,7
2020,2,24,54
2020,3,24,55
2020,4,24,77
2020,5,24,65
2020,6,24,78
2020,7,24,89
2020,8,24,81
2020,9,24,61
2020,10,24,75
2020,11,24,63
2020,12,24,58
2020,1,25,39
2020,2,25,44
2020,3,25,31
2020,4,25,48
2020,5,25,5
2020,6,25,62
2020,7,25,30
2020,8,25,45
2020,9,25,79
2020,10,25,56
2020,11,25,64
2020,12,25,7
2020,1,26,32
2020,2,26,90
2020,3,26,40
2020,4,26,55
2020,5,26,92
2020,6,26,46
2020,7,26,60
2020,8,26,73
2020,9,26,33
2020,10,26,23
2020,11,26,70
2020,12,26,14
2020,1,27,98
2020,2,27,85
2020,3,27,79
2020,4,27,37
2020,5,27,44
2020,6,27,50
2020,7,27,26
2020,8,27,87
2020,9,27,19
2020,10,27,61
2020,11,27,12
2020,12,27,18
2020,1,28,14
2020,2,28,93
2020,3,28,71
2020,4,28,4
2020,5,28,75
2020,6,28,68
2020,7,28,18
2020,8,28,29
2020,9,28,95
2020,10,28,16
2020,11,28,62
2020,12,28,0
2020,1,29,40
2020,2,29,80
2020,3,29,18
2020,4,29,35
2020,5,29,15
2020,6,29,6
2020,7,29,39
2020,8,29,93
2020,9,29,33
2020,10,29,47
2020,11,29,89
2020,12,29,44
2020,1,30,19
2020,2,30,0
2020,3,30,55
2020,4,30,79
2020,5,30,35
2020,6,30,47
2020,7,30,75
2020,8,30,64
2020,9,30,87
2020,10,30,41
2020,11,30,27
2020,12,30,13
2020,1,31,82
2020,2,31,0
2020,3,31,29
2020,4,31,0
2020,5,31,32
2020,6,31,0
2020,7,31,69
2020,8,31,71
2020,9,31,0
2020,10,31,36
2020,11,31,0
2020,12,31,19
